sim_index,route_name,route_type,phase,leg_index,minute_from_start,leg_minute,from_wpt,to_wpt,from_name,to_name,lat_deg,lon_deg,cog_deg,sog_knots,distance_from_start_nm,distance_to_go_nm
2445,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2445,521,7,8,Kriti E,Paximadi,36.3314399128581,24.695777060896702,304.8268158618691,12.0,488.77480880988116,115.20150330958325
2446,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2446,522,7,8,Kriti E,Paximadi,36.33329140536632,24.692342718167954,304.8268158618691,12.0,488.97468646108433,115.00162565838008
2447,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2447,523,7,8,Kriti E,Paximadi,36.33514279961585,24.688908212195845,304.8268158618691,12.0,489.1745641122875,114.80174800717691
2448,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2448,524,7,8,Kriti E,Paximadi,36.3369940955954,24.68547354297023,304.8268158618691,12.0,489.3744417634907,114.60187035597369
2449,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2449,525,7,8,Kriti E,Paximadi,36.33884529329363,24.682038710480953,304.8268158618691,12.0,489.5743194146939,114.40199270477052
2450,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2450,526,7,8,Kriti E,Paximadi,36.34069639269922,24.678603714717884,304.8268158618691,12.0,489.7741970658971,114.2021150535673
2451,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2451,527,7,8,Kriti E,Paximadi,36.34254739380084,24.675168555670876,304.8268158618691,12.0,489.9740747171003,114.00223740236413
2452,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2452,528,7,8,Kriti E,Paximadi,36.34439829658715,24.671733233329796,304.8268158618691,12.0,490.1739523683035,113.8023597511609
2453,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2453,529,7,8,Kriti E,Paximadi,36.346249101046865,24.6682977476845,304.8268158618691,12.0,490.37383001950667,113.60248209995774
2454,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2454,530,7,8,Kriti E,Paximadi,36.34809980716861,24.66486209872484,304.8268158618691,12.0,490.57370767070984,113.40260444875457
2455,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2455,531,7,8,Kriti E,Paximadi,36.34995041494108,24.66142628644069,304.8268158618691,12.0,490.77358532191306,113.20272679755135
2456,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2456,532,7,8,Kriti E,Paximadi,36.351800924352936,24.657990310821912,304.8268158618691,12.0,490.9734629731162,113.00284914634818
2457,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2457,533,7,8,Kriti E,Paximadi,36.35365133539284,24.654554171858372,304.8268158618691,12.0,491.1733406243194,112.80297149514502
2458,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2458,534,7,8,Kriti E,Paximadi,36.355501648049476,24.651117869539945,304.8268158618691,12.0,491.3732182755226,112.60309384394179
2459,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2459,535,7,8,Kriti E,Paximadi,36.35735186231151,24.6476814038565,304.8268158618691,12.0,491.5730959267258,112.40321619273863
2460,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2460,536,7,8,Kriti E,Paximadi,36.359201978167604,24.6442447747979,304.8268158618691,12.0,491.77297357792895,112.20333854153546
2461,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2461,537,7,8,Kriti E,Paximadi,36.36105199560642,24.640807982354026,304.8268158618691,12.0,491.9728512291322,112.00346089033224
2462,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2462,538,7,8,Kriti E,Paximadi,36.36290191461662,24.63737102651475,304.8268158618691,12.0,492.17272888033534,111.80358323912907
2463,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2463,539,7,8,Kriti E,Paximadi,36.36475173518688,24.633933907269952,304.8268158618691,12.0,492.3726065315385,111.6037055879259
2464,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2464,540,7,8,Kriti E,Paximadi,36.366601457305855,24.6304966246095,304.8268158618691,12.0,492.57248418274173,111.40382793672268
2465,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2465,541,7,8,Kriti E,Paximadi,36.368451080962195,24.627059178523282,304.8268158618691,12.0,492.7723618339449,111.20395028551951
2466,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2466,542,7,8,Kriti E,Paximadi,36.37030060614458,24.62362156900118,304.8268158618691,12.0,492.9722394851481,111.00407263431629
2467,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2467,543,7,8,Kriti E,Paximadi,36.37215003284166,24.62018379603306,304.8268158618691,12.0,493.1721171363513,110.80419498311312
2468,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2468,544,7,8,Kriti E,Paximadi,36.37399936104211,24.616745859608827,304.8268158618691,12.0,493.3719947875545,110.6043173319099
2469,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2469,545,7,8,Kriti E,Paximadi,36.37584859073456,24.61330775971836,304.8268158618691,12.0,493.5718724387577,110.40443968070673
2470,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2470,546,7,8,Kriti E,Paximadi,36.37769772190769,24.609869496351532,304.8268158618691,12.0,493.77175008996085,110.20456202950356
2471,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2471,547,7,8,Kriti E,Paximadi,36.37954675455014,24.606431069498253,304.8268158618691,12.0,493.97162774116407,110.00468437830034
2472,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2472,548,7,8,Kriti E,Paximadi,36.381395688650585,24.602992479148394,304.8268158618691,12.0,494.17150539236724,109.80480672709717
2473,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2473,549,7,8,Kriti E,Paximadi,36.38324452419767,24.599553725291862,304.8268158618691,12.0,494.3713830435704,109.604929075894
2474,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2474,550,7,8,Kriti E,Paximadi,36.385093261180046,24.596114807918543,304.8268158618691,12.0,494.5712606947736,109.40505142469078
2475,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2475,551,7,8,Kriti E,Paximadi,36.38694189958636,24.592675727018335,304.8268158618691,12.0,494.7711383459768,109.20517377348762
2476,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2476,552,7,8,Kriti E,Paximadi,36.388790439405284,24.58923648258112,304.8268158618691,12.0,494.97101599717996,109.00529612228445
2477,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2477,553,7,8,Kriti E,Paximadi,36.39063888062545,24.585797074596815,304.8268158618691,12.0,495.1708936483832,108.80541847108123
2478,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2478,554,7,8,Kriti E,Paximadi,36.39248722323551,24.582357503055306,304.8268158618691,12.0,495.37077129958635,108.60554081987806
2479,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2479,555,7,8,Kriti E,Paximadi,36.39433546722413,24.5789177679465,304.8268158618691,12.0,495.5706489507895,108.40566316867489
2480,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2480,556,7,8,Kriti E,Paximadi,36.396183612579954,24.5754778692603,304.8268158618691,12.0,495.77052660199274,108.20578551747167
2481,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2481,557,7,8,Kriti E,Paximadi,36.39803165929161,24.572037806986607,304.8268158618691,12.0,495.9704042531959,108.0059078662685
2482,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2482,558,7,8,Kriti E,Paximadi,36.39987960734776,24.568597581115323,304.8268158618691,12.0,496.1702819043991,107.80603021506533
2483,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2483,559,7,8,Kriti E,Paximadi,36.40172745673705,24.565157191636363,304.8268158618691,12.0,496.3701595556023,107.60615256386211
2484,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2484,560,7,8,Kriti E,Paximadi,36.40357520744813,24.56171663853963,304.8268158618691,12.0,496.57003720680547,107.40627491265894
2485,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2485,561,7,8,Kriti E,Paximadi,36.405422859469624,24.55827592181504,304.8268158618691,12.0,496.7699148580087,107.20639726145572
2486,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2486,562,7,8,Kriti E,Paximadi,36.40727041279019,24.554835041452495,304.8268158618691,12.0,496.96979250921186,107.00651961025255
2487,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2487,563,7,8,Kriti E,Paximadi,36.409117867398486,24.55139399744192,304.8268158618691,12.0,497.1696701604151,106.80664195904933
2488,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2488,564,7,8,Kriti E,Paximadi,36.41096522328312,24.547952789773216,304.8268158618691,12.0,497.36954781161825,106.60676430784616
2489,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2489,565,7,8,Kriti E,Paximadi,36.41281248043275,24.544511418436308,304.8268158618691,12.0,497.5694254628214,106.406886656643
2490,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2490,566,7,8,Kriti E,Paximadi,36.41465963883601,24.541069883421116,304.8268158618691,12.0,497.76930311402464,106.20700900543977
2491,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2491,567,7,8,Kriti E,Paximadi,36.41650669848155,24.53762818471755,304.8268158618691,12.0,497.9691807652278,106.0071313542366
2492,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2492,568,7,8,Kriti E,Paximadi,36.41835365935801,24.53418632231555,304.8268158618691,12.0,498.16905841643097,105.80725370303344
2493,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2493,569,7,8,Kriti E,Paximadi,36.420200521454,24.53074429620501,304.8268158618691,12.0,498.3689360676342,105.60737605183022
2494,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2494,570,7,8,Kriti E,Paximadi,36.42204728475818,24.52730210637587,304.8268158618691,12.0,498.56881371883736,105.40749840062705
2495,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2495,571,7,8,Kriti E,Paximadi,36.42389394925919,24.523859752818066,304.8268158618691,12.0,498.76869137004053,105.20762074942388
2496,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2496,572,7,8,Kriti E,Paximadi,36.425740514945645,24.520417235521506,304.8268158618691,12.0,498.96856902124375,105.00774309822066
2497,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2497,573,7,8,Kriti E,Paximadi,36.427586981806186,24.51697455447613,304.8268158618691,12.0,499.1684466724469,104.80786544701749
2498,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2498,574,7,8,Kriti E,Paximadi,36.42943334982945,24.51353170967186,304.8268158618691,12.0,499.3683243236501,104.60798779581432
2499,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2499,575,7,8,Kriti E,Paximadi,36.43127961900406,24.510088701098635,304.8268158618691,12.0,499.5682019748533,104.4081101446111
2500,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2500,576,7,8,Kriti E,Paximadi,36.433125789318666,24.506645528746393,304.8268158618691,12.0,499.7680796260565,104.20823249340793
2501,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2501,577,7,8,Kriti E,Paximadi,36.43497186076188,24.503202192605052,304.8268158618691,12.0,499.9679572772597,104.00835484220471
2502,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2502,578,7,8,Kriti E,Paximadi,36.43681783332233,24.499758692664564,304.8268158618691,12.0,500.16783492846287,103.80847719100154
2503,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2503,579,7,8,Kriti E,Paximadi,36.43866370698865,24.49631502891486,304.8268158618691,12.0,500.3677125796661,103.60859953979832
2504,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2504,580,7,8,Kriti E,Paximadi,36.44050948174947,24.492871201345885,304.8268158618691,12.0,500.56759023086926,103.40872188859515
2505,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2505,581,7,8,Kriti E,Paximadi,36.44235515759342,24.489427209947575,304.8268158618691,12.0,500.7674678820724,103.20884423739199
2506,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2506,582,7,8,Kriti E,Paximadi,36.44420073450912,24.485983054709877,304.8268158618691,12.0,500.96734553327565,103.00896658618876
2507,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2507,583,7,8,Kriti E,Paximadi,36.44604621248518,24.482538735622725,304.8268158618691,12.0,501.1672231844788,102.8090889349856
2508,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2508,584,7,8,Kriti E,Paximadi,36.447891591510235,24.479094252676077,304.8268158618691,12.0,501.367100835682,102.60921128378243
2509,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2509,585,7,8,Kriti E,Paximadi,36.449736871572924,24.475649605859882,304.8268158618691,12.0,501.5669784868852,102.4093336325792
2510,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2510,586,7,8,Kriti E,Paximadi,36.45158205266185,24.472204795164075,304.8268158618691,12.0,501.7668561380884,102.20945598137604
2511,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2511,587,7,8,Kriti E,Paximadi,36.45342713476565,24.468759820578626,304.8268158618691,12.0,501.96673378929154,102.00957833017287
2512,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2512,588,7,8,Kriti E,Paximadi,36.45527211787292,24.465314682093467,304.8268158618691,12.0,502.16661144049476,101.80970067896965
2513,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2513,589,7,8,Kriti E,Paximadi,36.4571170019723,24.461869379698566,304.8268158618691,12.0,502.36648909169793,101.60982302776648
2514,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2514,590,7,8,Kriti E,Paximadi,36.4589617870524,24.458423913383868,304.8268158618691,12.0,502.5663667429011,101.40994537656331
2515,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2515,591,7,8,Kriti E,Paximadi,36.46080647310185,24.454978283139344,304.8268158618691,12.0,502.7662443941043,101.21006772536009
2516,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2516,592,7,8,Kriti E,Paximadi,36.46265106010924,24.451532488954935,304.8268158618691,12.0,502.9661220453075,101.01019007415692
2517,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2517,593,7,8,Kriti E,Paximadi,36.464495548063205,24.44808653082061,304.8268158618691,12.0,503.1659996965107,100.8103124229537
2518,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2518,594,7,8,Kriti E,Paximadi,36.466339936952366,24.444640408726336,304.8268158618691,12.0,503.3658773477139,100.61043477175053
2519,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2519,595,7,8,Kriti E,Paximadi,36.46818422676532,24.441194122662072,304.8268158618691,12.0,503.5657549989171,100.41055712054731
2520,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2520,596,7,8,Kriti E,Paximadi,36.47002841749069,24.43774767261777,304.8268158618691,12.0,503.76563265012027,100.21067946934414
2521,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2521,597,7,8,Kriti E,Paximadi,36.471872509117084,24.434301058583422,304.8268158618691,12.0,503.96551030132343,100.01080181814098
2522,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2522,598,7,8,Kriti E,Paximadi,36.47371650163313,24.430854280548978,304.8268158618691,12.0,504.16538795252666,99.81092416693775
2523,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2523,599,7,8,Kriti E,Paximadi,36.475560395027415,24.427407338504413,304.8268158618691,12.0,504.3652656037298,99.61104651573459
2524,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2524,600,7,8,Kriti E,Paximadi,36.477404189288556,24.423960232439693,304.8268158618691,12.0,504.565143254933,99.41116886453142
2525,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2525,601,7,8,Kriti E,Paximadi,36.479247884405154,24.420512962344795,304.8268158618691,12.0,504.7650209061362,99.2112912133282
2526,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2526,602,7,8,Kriti E,Paximadi,36.48109148036585,24.41706552820969,304.8268158618691,12.0,504.9648985573394,99.01141356212503
2527,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2527,603,7,8,Kriti E,Paximadi,36.4829349771592,24.41361793002435,304.8268158618691,12.0,505.16477620854255,98.81153591092186
2528,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2528,604,7,8,Kriti E,Paximadi,36.48477837477386,24.410170167778773,304.8268158618691,12.0,505.3646538597458,98.61165825971864
2529,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2529,605,7,8,Kriti E,Paximadi,36.48662167319841,24.406722241462923,304.8268158618691,12.0,505.56453151094894,98.41178060851547
2530,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2530,606,7,8,Kriti E,Paximadi,36.48846487242145,24.40327415106677,304.8268158618691,12.0,505.7644091621521,98.2119029573123
2531,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2531,607,7,8,Kriti E,Paximadi,36.4903079724316,24.399825896580317,304.8268158618691,12.0,505.96428681335533,98.01202530610908
2532,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2532,608,7,8,Kriti E,Paximadi,36.492150973217456,24.396377477993532,304.8268158618691,12.0,506.1641644645585,97.81214765490591
2533,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2533,609,7,8,Kriti E,Paximadi,36.493993874767604,24.392928895296414,304.8268158618691,12.0,506.36404211576166,97.61227000370275
2534,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2534,610,7,8,Kriti E,Paximadi,36.49583667707067,24.389480148478942,304.8268158618691,12.0,506.5639197669649,97.41239235249952
2535,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2535,611,7,8,Kriti E,Paximadi,36.497679380115244,24.386031237531103,304.8268158618691,12.0,506.76379741816805,97.21251470129636
2536,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2536,612,7,8,Kriti E,Paximadi,36.49952198388992,24.382582162442887,304.8268158618691,12.0,506.9636750693713,97.01263705009313
2537,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2537,613,7,8,Kriti E,Paximadi,36.501364488383295,24.379132923204292,304.8268158618691,12.0,507.16355272057444,96.81275939888997
2538,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2538,614,7,8,Kriti E,Paximadi,36.503206893583965,24.375683519805303,304.8268158618691,12.0,507.36343037177767,96.61288174768674
2539,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2539,615,7,8,Kriti E,Paximadi,36.50504919948055,24.372233952235923,304.8268158618691,12.0,507.56330802298083,96.41300409648358
2540,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2540,616,7,8,Kriti E,Paximadi,36.50689140606161,24.36878422048614,304.8268158618691,12.0,507.763185674184,96.21312644528041
2541,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2541,617,7,8,Kriti E,Paximadi,36.508733513315775,24.365334324545966,304.8268158618691,12.0,507.9630633253872,96.01324879407719
2542,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2542,618,7,8,Kriti E,Paximadi,36.51057552123161,24.361884264405383,304.8268158618691,12.0,508.1629409765904,95.81337114287402
2543,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2543,619,7,8,Kriti E,Paximadi,36.51241742979773,24.35843404005441,304.8268158618691,12.0,508.36281862779356,95.61349349167085
2544,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2544,620,7,8,Kriti E,Paximadi,36.5142592390027,24.35498365148303,304.8268158618691,12.0,508.5626962789968,95.41361584046763
2545,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2545,621,7,8,Kriti E,Paximadi,36.51610094883514,24.351533098681266,304.8268158618691,12.0,508.76257393019995,95.21373818926446
2546,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2546,622,7,8,Kriti E,Paximadi,36.517942559283625,24.348082381639113,304.8268158618691,12.0,508.9624515814031,95.0138605380613
2547,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2547,623,7,8,Kriti E,Paximadi,36.51978407033674,24.34463150034658,304.8268158618691,12.0,509.16232923260634,94.81398288685807
2548,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2548,624,7,8,Kriti E,Paximadi,36.52162548198309,24.341180454793676,304.8268158618691,12.0,509.3622068838095,94.6141052356549
2549,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2549,625,7,8,Kriti E,Paximadi,36.52346679421125,24.337729244970422,304.8268158618691,12.0,509.5620845350127,94.41422758445174
2550,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2550,626,7,8,Kriti E,Paximadi,36.525308007009805,24.334277870866813,304.8268158618691,12.0,509.7619621862159,94.21434993324851
2551,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2551,627,7,8,Kriti E,Paximadi,36.527149120367355,24.33082633247288,304.8268158618691,12.0,509.96183983741906,94.01447228204535
2552,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2552,628,7,8,Kriti E,Paximadi,36.52899013427247,24.327374629778628,304.8268158618691,12.0,510.1617174886223,93.81459463084212
2553,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2553,629,7,8,Kriti E,Paximadi,36.53083104871374,24.32392276277407,304.8268158618691,12.0,510.36159513982545,93.61471697963896
2554,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2554,630,7,8,Kriti E,Paximadi,36.532671863679745,24.320470731449245,304.8268158618691,12.0,510.5614727910287,93.41483932843573
2555,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2555,631,7,8,Kriti E,Paximadi,36.53451257915908,24.317018535794155,304.8268158618691,12.0,510.76135044223184,93.21496167723257
2556,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2556,632,7,8,Kriti E,Paximadi,36.53635319514031,24.313566175798826,304.8268158618691,12.0,510.961228093435,93.0150840260294
2557,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2557,633,7,8,Kriti E,Paximadi,36.53819371161203,24.310113651453285,304.8268158618691,12.0,511.16110574463823,92.81520637482618
2558,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2558,634,7,8,Kriti E,Paximadi,36.5400341285628,24.30666096274755,304.8268158618691,12.0,511.3609833958414,92.61532872362301
2559,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2559,635,7,8,Kriti E,Paximadi,36.54187444598122,24.30320810967166,304.8268158618691,12.0,511.56086104704457,92.41545107241984
2560,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2560,636,7,8,Kriti E,Paximadi,36.54371466385586,24.299755092215637,304.8268158618691,12.0,511.7607386982478,92.21557342121662
2561,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2561,637,7,8,Kriti E,Paximadi,36.54555478217529,24.296301910369507,304.8268158618691,12.0,511.96061634945096,92.01569577001345
2562,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2562,638,7,8,Kriti E,Paximadi,36.54739480092809,24.292848564123315,304.8268158618691,12.0,512.1604940006541,91.81581811881028
2563,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2563,639,7,8,Kriti E,Paximadi,36.54923472010284,24.289395053467068,304.8268158618691,12.0,512.3603716518573,91.61594046760706
2564,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2564,640,7,8,Kriti E,Paximadi,36.551074539688116,24.285941378390827,304.8268158618691,12.0,512.5602493030606,91.41606281640384
2565,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2565,641,7,8,Kriti E,Paximadi,36.552914259672484,24.282487538884624,304.8268158618691,12.0,512.7601269542637,91.21618516520073
2566,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2566,642,7,8,Kriti E,Paximadi,36.55475388004452,24.27903353493849,304.8268158618691,12.0,512.9600046054669,91.0163075139975
2567,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2567,643,7,8,Kriti E,Paximadi,36.556593400792806,24.27557936654246,304.8268158618691,12.0,513.15988225667,90.8164298627944
2568,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2568,644,7,8,Kriti E,Paximadi,36.558432821905896,24.272125033686585,304.8268158618691,12.0,513.3597599078732,90.61655221159117
2569,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2569,645,7,8,Kriti E,Paximadi,36.56027214337236,24.268670536360908,304.8268158618691,12.0,513.5596375590765,90.41667456038795
2570,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2570,646,7,8,Kriti E,Paximadi,36.56211136518078,24.26521587455547,304.8268158618691,12.0,513.7595152102797,90.21679690918472
2571,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2571,647,7,8,Kriti E,Paximadi,36.563950487319715,24.261761048260325,304.8268158618691,12.0,513.9593928614828,90.01691925798161
2572,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2572,648,7,8,Kriti E,Paximadi,36.565789509777744,24.258306057465504,304.8268158618691,12.0,514.159270512686,89.81704160677839
2573,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2573,649,7,8,Kriti E,Paximadi,36.567628432543415,24.254850902161067,304.8268158618691,12.0,514.3591481638892,89.61716395557517
2574,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2574,650,7,8,Kriti E,Paximadi,36.56946725560532,24.251395582337064,304.8268158618691,12.0,514.5590258150924,89.41728630437206
2575,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2575,651,7,8,Kriti E,Paximadi,36.571305978951976,24.24794009798355,304.8268158618691,12.0,514.7589034662956,89.21740865316883
2576,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2576,652,7,8,Kriti E,Paximadi,36.57314460257201,24.244484449090574,304.8268158618691,12.0,514.9587811174988,89.01753100196561
2577,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2577,653,7,8,Kriti E,Paximadi,36.57498312645393,24.241028635648203,304.8268158618691,12.0,515.158658768702,88.81765335076238
2578,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2578,654,7,8,Kriti E,Paximadi,36.576821550586324,24.237572657646485,304.8268158618691,12.0,515.3585364199051,88.61777569955927
2579,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2579,655,7,8,Kriti E,Paximadi,36.578659874957765,24.234116515075474,304.8268158618691,12.0,515.5584140711084,88.41789804835605
2580,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2580,656,7,8,Kriti E,Paximadi,36.58049809955679,24.230660207925247,304.8268158618691,12.0,515.7582917223115,88.21802039715294
2581,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2581,657,7,8,Kriti E,Paximadi,36.58233622437197,24.22720373618585,304.8268158618691,12.0,515.9581693735147,88.01814274594972
2582,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2582,658,7,8,Kriti E,Paximadi,36.584174249391864,24.22374709984736,304.8268158618691,12.0,516.1580470247179,87.8182650947465
2583,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,6,2583,659,7,8,Kriti E,Paximadi,36.58601217460502,24.22029029889983,304.8268158618691,12.0,516.3579246759211,87.61838744354327
